date,retailer,category,sales_qty,price,promotion
2026-04-25,dmart,Ready-to-Eat & Instant Food,72,156.46,0
2026-04-25,dmart,Groceries & Staples,134,230.49,0
2026-04-25,dmart,Beverages & Cold Drinks,205,211.04,0
2026-04-25,dmart,Personal Care,56,341.25,0
2026-04-25,dmart,Apparels & Innerwear,61,269.15,0
2026-04-25,vmart,Stationery & Books,157,494.22,0
2026-04-25,vmart,Ready-to-Eat & Instant Food,88,367.8,0
2026-04-25,vmart,Groceries & Staples,60,189.71,0
2026-04-25,vmart,Beverages & Cold Drinks,173,496.07,0
2026-04-25,vmart,Personal Care,80,292.83,0
2026-04-25,vmart,Apparels & Innerwear,132,187.99,0
2026-04-25,local,Stationery & Books,326,164.8,1
2026-04-25,local,Ready-to-Eat & Instant Food,154,497.2,0
2026-04-25,local,Groceries & Staples,72,81.31,0
2026-04-25,local,Beverages & Cold Drinks,150,421.07,0
2026-04-25,local,Personal Care,119,128.07,0
2026-04-25,local,Apparels & Innerwear,159,184.27,1
2026-04-26,dmart,Stationery & Books,97,404.8,0
2026-04-26,dmart,Ready-to-Eat & Instant Food,66,430.16,0
2026-04-26,dmart,Groceries & Staples,179,118.18,1
2026-04-26,dmart,Beverages & Cold Drinks,179,56.74,0
2026-04-26,dmart,Personal Care,85,362.57,0
2026-04-26,dmart,Apparels & Innerwear,108,112.19,0
2026-04-26,vmart,Stationery & Books,142,442.27,0
2026-04-26,vmart,Ready-to-Eat & Instant Food,154,259.37,0
2026-04-26,vmart,Groceries & Staples,42,109.7,0
2026-04-26,vmart,Beverages & Cold Drinks,106,382.7,0
2026-04-26,vmart,Personal Care,62,88.73,0
2026-04-26,vmart,Apparels & Innerwear,117,185.23,0
2026-04-26,local,Stationery & Books,249,48.64,1
2026-04-26,local,Ready-to-Eat & Instant Food,152,277.72,0
2026-04-26,local,Groceries & Staples,51,481.88,0
2026-04-26,local,Beverages & Cold Drinks,214,220.42,0
2026-04-26,local,Personal Care,97,499.92,0
2026-04-26,local,Apparels & Innerwear,123,388.94,1
2026-04-27,dmart,Stationery & Books,113,223.12,1
2026-04-27,dmart,Ready-to-Eat & Instant Food,128,456.96,0
2026-04-27,dmart,Groceries & Staples,67,395.84,0
2026-04-27,dmart,Beverages & Cold Drinks,174,311.33,0
2026-04-27,dmart,Personal Care,87,81.21,0
2026-04-27,dmart,Apparels & Innerwear,70,354.38,0
2026-04-27,vmart,Stationery & Books,63,308.63,0
2026-04-27,vmart,Ready-to-Eat & Instant Food,90,342.35,0
2026-04-27,vmart,Groceries & Staples,91,241.34,1
2026-04-27,vmart,Beverages & Cold Drinks,53,453.13,0
2026-04-27,vmart,Personal Care,70,166.95,0
2026-04-27,vmart,Apparels & Innerwear,99,390.67,0
2026-04-27,local,Stationery & Books,128,340.99,0
2026-04-27,local,Ready-to-Eat & Instant Food,104,108.98,0
2026-04-27,local,Groceries & Staples,85,293.56,1
2026-04-27,local,Beverages & Cold Drinks,55,460.55,0
2026-04-27,local,Personal Care,33,308.51,0
2026-04-27,local,Apparels & Innerwear,43,240.88,0
2026-04-28,dmart,Stationery & Books,148,246.64,1
2026-04-28,dmart,Ready-to-Eat & Instant Food,123,127.42,1
2026-04-28,dmart,Groceries & Staples,67,352.02,0
2026-04-28,dmart,Beverages & Cold Drinks,100,264.44,0
2026-04-28,dmart,Personal Care,58,334.68,0
2026-04-28,dmart,Apparels & Innerwear,59,107.69,0
2026-04-28,vmart,Stationery & Books,90,99.01,0
2026-04-28,vmart,Ready-to-Eat & Instant Food,97,217.98,0
2026-04-28,vmart,Groceries & Staples,59,121.39,0
2026-04-28,vmart,Beverages & Cold Drinks,104,317.85,0
2026-04-28,vmart,Personal Care,60,70.13,0
2026-04-28,vmart,Apparels & Innerwear,85,155.61,0
2026-04-28,local,Stationery & Books,137,172.39,0
2026-04-28,local,Ready-to-Eat & Instant Food,147,263.58,0
2026-04-28,local,Groceries & Staples,42,224.16,1
2026-04-28,local,Beverages & Cold Drinks,93,109.65,0
2026-04-28,local,Personal Care,65,331.8,0
2026-04-28,local,Apparels & Innerwear,54,158.3,0
2026-04-29,dmart,Stationery & Books,76,210.77,0
2026-04-29,dmart,Ready-to-Eat & Instant Food,59,303.24,1
2026-04-29,dmart,Groceries & Staples,62,481.29,0
2026-04-29,dmart,Beverages & Cold Drinks,105,130.09,1
2026-04-29,dmart,Personal Care,53,277.07,0
2026-04-29,dmart,Apparels & Innerwear,68,178.17,0
2026-04-29,vmart,Stationery & Books,73,282.63,0
2026-04-29,vmart,Ready-to-Eat & Instant Food,129,361.6,0
2026-04-29,vmart,Groceries & Staples,68,403.24,0
2026-04-29,vmart,Beverages & Cold Drinks,82,265.06,0
2026-04-29,vmart,Personal Care,66,274.32,0
2026-04-29,vmart,Apparels & Innerwear,161,189.44,1
2026-04-29,local,Stationery & Books,141,82.34,1
2026-04-29,local,Ready-to-Eat & Instant Food,115,349.09,0
2026-04-29,local,Groceries & Staples,60,202.95,0
2026-04-29,local,Beverages & Cold Drinks,141,452.06,0
2026-04-29,local,Personal Care,59,472.1,0
2026-04-29,local,Apparels & Innerwear,33,423.0,0
2026-04-30,dmart,Stationery & Books,73,70.65,0
2026-04-30,dmart,Ready-to-Eat & Instant Food,107,153.33,0
2026-04-30,dmart,Groceries & Staples,135,148.82,1
2026-04-30,dmart,Beverages & Cold Drinks,165,212.28,0
2026-04-30,dmart,Personal Care,73,158.75,0
2026-04-30,dmart,Apparels & Innerwear,38,214.37,0
2026-04-30,vmart,Stationery & Books,42,90.12,0
2026-04-30,vmart,Ready-to-Eat & Instant Food,77,214.77,0
2026-04-30,vmart,Groceries & Staples,68,360.59,0
2026-04-30,vmart,Beverages & Cold Drinks,148,280.5,0
2026-04-30,vmart,Personal Care,78,357.04,1
2026-04-30,vmart,Apparels & Innerwear,84,296.8,0
2026-04-30,local,Stationery & Books,131,221.79,0
2026-04-30,local,Ready-to-Eat & Instant Food,104,119.27,0
2026-04-30,local,Groceries & Staples,53,193.18,0
2026-04-30,local,Beverages & Cold Drinks,101,117.96,0
2026-04-30,local,Personal Care,32,121.64,0
2026-04-30,local,Apparels & Innerwear,49,359.79,0
2026-05-01,dmart,Stationery & Books,55,189.38,0
2026-05-01,dmart,Ready-to-Eat & Instant Food,94,221.46,1
2026-05-01,dmart,Groceries & Staples,73,273.7,0
2026-05-01,dmart,Beverages & Cold Drinks,172,70.29,0
2026-05-01,dmart,Personal Care,51,316.94,0
2026-05-01,dmart,Apparels & Innerwear,62,188.17,0
2026-05-01,vmart,Stationery & Books,74,219.73,0
2026-05-01,vmart,Ready-to-Eat & Instant Food,85,85.31,0
2026-05-01,vmart,Groceries & Staples,49,494.92,0
2026-05-01,vmart,Beverages & Cold Drinks,139,336.47,0
2026-05-01,vmart,Personal Care,58,116.78,0
2026-05-01,vmart,Apparels & Innerwear,92,134.24,0
2026-05-01,local,Stationery & Books,119,140.21,1
2026-05-01,local,Ready-to-Eat & Instant Food,159,207.69,0
2026-05-01,local,Groceries & Staples,66,389.25,0
2026-05-01,local,Beverages & Cold Drinks,100,358.55,0
2026-05-01,local,Personal Care,56,250.75,0
2026-05-01,local,Apparels & Innerwear,73,236.34,0
2026-05-02,dmart,Stationery & Books,128,298.84,1
2026-05-02,dmart,Ready-to-Eat & Instant Food,139,456.83,0
2026-05-02,dmart,Groceries & Staples,110,321.59,0
2026-05-02,dmart,Beverages & Cold Drinks,168,236.39,0
2026-05-02,dmart,Personal Care,92,300.55,0
2026-05-02,dmart,Apparels & Innerwear,92,143.3,1
2026-05-02,vmart,Stationery & Books,152,193.08,1
2026-05-02,vmart,Ready-to-Eat & Instant Food,113,66.1,0
2026-05-02,vmart,Groceries & Staples,93,130.22,0
2026-05-02,vmart,Beverages & Cold Drinks,108,166.11,0
2026-05-02,vmart,Personal Care,106,350.65,1
2026-05-02,vmart,Apparels & Innerwear,115,432.14,0
2026-05-02,local,Stationery & Books,208,363.43,0
2026-05-02,local,Ready-to-Eat & Instant Food,166,496.96,0
2026-05-02,local,Groceries & Staples,107,163.38,0
2026-05-02,local,Beverages & Cold Drinks,183,221.99,0
2026-05-02,local,Personal Care,89,224.71,0
2026-05-02,local,Apparels & Innerwear,42,151.1,0
2026-05-03,dmart,Stationery & Books,150,185.27,0
2026-05-03,dmart,Ready-to-Eat & Instant Food,126,478.98,0
2026-05-03,dmart,Groceries & Staples,88,313.14,0
2026-05-03,dmart,Beverages & Cold Drinks,242,344.34,0
2026-05-03,dmart,Personal Care,140,54.34,1
2026-05-03,dmart,Apparels & Innerwear,86,199.37,0
2026-05-03,vmart,Stationery & Books,128,188.9,0
2026-05-03,vmart,Ready-to-Eat & Instant Food,131,126.36,0
2026-05-03,vmart,Groceries & Staples,102,497.18,0
2026-05-03,vmart,Beverages & Cold Drinks,184,475.58,0
2026-05-03,vmart,Personal Care,67,370.57,0
2026-05-03,vmart,Apparels & Innerwear,164,412.68,0
2026-05-03,local,Stationery & Books,114,444.78,0
2026-05-03,local,Ready-to-Eat & Instant Food,138,343.23,0
2026-05-03,local,Groceries & Staples,41,319.45,0
2026-05-03,local,Beverages & Cold Drinks,142,339.0,0
2026-05-03,local,Personal Care,90,390.52,0
2026-05-03,local,Apparels & Innerwear,80,171.03,0
2026-05-04,dmart,Stationery & Books,73,136.76,0
2026-05-04,dmart,Ready-to-Eat & Instant Food,129,448.96,0
2026-05-04,dmart,Groceries & Staples,94,289.0,0
2026-05-04,dmart,Beverages & Cold Drinks,126,360.04,0
2026-05-04,dmart,Personal Care,36,120.43,1
2026-05-04,dmart,Apparels & Innerwear,43,274.74,0
2026-05-04,vmart,Stationery & Books,53,220.89,0
2026-05-04,vmart,Ready-to-Eat & Instant Food,90,317.24,0
2026-05-04,vmart,Groceries & Staples,83,348.25,0
2026-05-04,vmart,Beverages & Cold Drinks,90,368.57,0
2026-05-04,vmart,Personal Care,32,145.9,0
2026-05-04,vmart,Apparels & Innerwear,67,482.29,0
2026-05-04,local,Stationery & Books,147,229.06,0
2026-05-04,local,Ready-to-Eat & Instant Food,154,242.9,1
2026-05-04,local,Groceries & Staples,62,153.44,0
2026-05-04,local,Beverages & Cold Drinks,88,176.98,1
2026-05-04,local,Personal Care,66,114.17,0
2026-05-04,local,Apparels & Innerwear,26,370.68,0
2026-05-05,dmart,Stationery & Books,63,332.47,0
2026-05-05,dmart,Ready-to-Eat & Instant Food,128,465.95,0
2026-05-05,dmart,Groceries & Staples,83,76.46,0
2026-05-05,dmart,Beverages & Cold Drinks,86,188.56,0
2026-05-05,dmart,Personal Care,54,325.99,0
2026-05-05,dmart,Apparels & Innerwear,40,479.51,0
2026-05-05,vmart,Stationery & Books,83,436.98,0
2026-05-05,vmart,Ready-to-Eat & Instant Food,102,405.39,0
2026-05-05,vmart,Groceries & Staples,59,168.03,0
2026-05-05,vmart,Beverages & Cold Drinks,118,180.75,0
2026-05-05,vmart,Personal Care,52,302.4,0
2026-05-05,vmart,Apparels & Innerwear,99,326.62,0
2026-05-05,local,Stationery & Books,116,293.03,0
2026-05-05,local,Ready-to-Eat & Instant Food,131,332.79,0
2026-05-05,local,Groceries & Staples,33,166.55,0
2026-05-05,local,Beverages & Cold Drinks,62,344.8,0
2026-05-05,local,Personal Care,72,119.04,0
2026-05-05,local,Apparels & Innerwear,60,434.49,0
2026-05-06,dmart,Stationery & Books,89,267.31,0
2026-05-06,dmart,Ready-to-Eat & Instant Food,119,356.79,0
2026-05-06,dmart,Groceries & Staples,92,243.35,0
2026-05-06,dmart,Beverages & Cold Drinks,93,164.07,0
2026-05-06,dmart,Personal Care,44,59.14,0
2026-05-06,dmart,Apparels & Innerwear,70,113.41,0
2026-05-06,vmart,Stationery & Books,90,64.21,0
2026-05-06,vmart,Ready-to-Eat & Instant Food,70,356.45,0
2026-05-06,vmart,Groceries & Staples,34,408.0,0
2026-05-06,vmart,Beverages & Cold Drinks,97,352.09,0
2026-05-06,vmart,Personal Care,69,224.66,0
2026-05-06,vmart,Apparels & Innerwear,101,367.57,0
2026-05-06,local,Stationery & Books,84,110.16,0
2026-05-06,local,Ready-to-Eat & Instant Food,139,105.78,0
2026-05-06,local,Groceries & Staples,61,473.77,0
2026-05-06,local,Beverages & Cold Drinks,47,413.36,0
2026-05-06,local,Personal Care,32,257.78,0
2026-05-06,local,Apparels & Innerwear,58,285.93,0
2026-05-07,dmart,Stationery & Books,120,107.86,1
2026-05-07,dmart,Ready-to-Eat & Instant Food,89,362.23,0
2026-05-07,dmart,Groceries & Staples,99,172.77,0
2026-05-07,dmart,Beverages & Cold Drinks,95,341.84,0
2026-05-07,dmart,Personal Care,30,449.05,0
2026-05-07,dmart,Apparels & Innerwear,65,409.1,0
2026-05-07,vmart,Stationery & Books,109,462.07,0
2026-05-07,vmart,Ready-to-Eat & Instant Food,110,169.21,0
2026-05-07,vmart,Groceries & Staples,66,83.03,0
2026-05-07,vmart,Beverages & Cold Drinks,70,403.98,0
2026-05-07,vmart,Personal Care,70,55.21,0
2026-05-07,vmart,Apparels & Innerwear,135,114.24,0
2026-05-07,local,Stationery & Books,136,311.41,0
2026-05-07,local,Ready-to-Eat & Instant Food,174,291.62,1
2026-05-07,local,Groceries & Staples,29,411.82,0
2026-05-07,local,Beverages & Cold Drinks,75,208.33,0
2026-05-07,local,Personal Care,73,387.71,0
2026-05-07,local,Apparels & Innerwear,84,322.23,0
2026-05-08,dmart,Stationery & Books,58,173.91,1
2026-05-08,dmart,Ready-to-Eat & Instant Food,103,498.39,0
2026-05-08,dmart,Groceries & Staples,57,448.54,0
2026-05-08,dmart,Beverages & Cold Drinks,178,258.78,0
2026-05-08,dmart,Personal Care,29,219.86,0
2026-05-08,dmart,Apparels & Innerwear,94,321.35,0
2026-05-08,vmart,Stationery & Books,125,271.26,0
2026-05-08,vmart,Ready-to-Eat & Instant Food,97,184.55,0
2026-05-08,vmart,Groceries & Staples,62,452.82,0
2026-05-08,vmart,Beverages & Cold Drinks,132,62.55,0
2026-05-08,vmart,Personal Care,31,137.85,0
2026-05-08,vmart,Apparels & Innerwear,62,136.81,0
2026-05-08,local,Stationery & Books,130,300.17,1
2026-05-08,local,Ready-to-Eat & Instant Food,126,184.53,0
2026-05-08,local,Groceries & Staples,79,417.35,0
2026-05-08,local,Beverages & Cold Drinks,127,388.54,0
2026-05-08,local,Personal Care,34,144.46,0
2026-05-08,local,Apparels & Innerwear,35,491.15,0
2026-05-09,dmart,Stationery & Books,75,440.82,0
2026-05-09,dmart,Ready-to-Eat & Instant Food,120,320.19,0
2026-05-09,dmart,Groceries & Staples,104,109.73,0
2026-05-09,dmart,Beverages & Cold Drinks,141,300.86,0
2026-05-09,dmart,Personal Care,87,284.11,0
2026-05-09,dmart,Apparels & Innerwear,105,216.7,0
2026-05-09,vmart,Stationery & Books,138,154.78,0
2026-05-09,vmart,Ready-to-Eat & Instant Food,127,476.38,0
2026-05-09,vmart,Groceries & Staples,70,109.16,1
2026-05-09,vmart,Beverages & Cold Drinks,127,463.97,0
2026-05-09,vmart,Personal Care,74,312.33,0
2026-05-09,vmart,Apparels & Innerwear,139,333.45,1
2026-05-09,local,Stationery & Books,204,114.83,1
2026-05-09,local,Ready-to-Eat & Instant Food,210,341.55,0
2026-05-09,local,Groceries & Staples,93,305.52,0
2026-05-09,local,Beverages & Cold Drinks,111,252.94,1
2026-05-09,local,Personal Care,79,373.52,0
2026-05-09,local,Apparels & Innerwear,51,457.47,0
2026-05-10,dmart,Stationery & Books,89,321.67,0
2026-05-10,dmart,Ready-to-Eat & Instant Food,122,482.22,0
2026-05-10,dmart,Groceries & Staples,150,234.49,0
2026-05-10,dmart,Beverages & Cold Drinks,200,144.43,0
2026-05-10,dmart,Personal Care,98,318.87,0
2026-05-10,dmart,Apparels & Innerwear,67,271.0,0
2026-05-10,vmart,Stationery & Books,110,148.97,0
2026-05-10,vmart,Ready-to-Eat & Instant Food,160,121.68,0
2026-05-10,vmart,Groceries & Staples,94,157.89,0
2026-05-10,vmart,Beverages & Cold Drinks,114,142.81,1
2026-05-10,vmart,Personal Care,94,317.39,0
2026-05-10,vmart,Apparels & Innerwear,188,320.72,1
2026-05-10,local,Stationery & Books,208,370.34,0
2026-05-10,local,Ready-to-Eat & Instant Food,228,156.19,1
2026-05-10,local,Groceries & Staples,58,432.36,0
2026-05-10,local,Beverages & Cold Drinks,140,480.3,0
2026-05-10,local,Personal Care,61,460.03,0
2026-05-10,local,Apparels & Innerwear,100,251.09,0
2026-05-11,dmart,Stationery & Books,76,232.65,0
2026-05-11,dmart,Ready-to-Eat & Instant Food,102,453.11,0
2026-05-11,dmart,Groceries & Staples,70,308.02,0
2026-05-11,dmart,Beverages & Cold Drinks,177,177.12,0
2026-05-11,dmart,Personal Care,82,198.88,0
2026-05-11,dmart,Apparels & Innerwear,33,248.19,0
2026-05-11,vmart,Stationery & Books,106,70.01,0
2026-05-11,vmart,Ready-to-Eat & Instant Food,96,61.6,0
2026-05-11,vmart,Groceries & Staples,32,217.09,0
2026-05-11,vmart,Beverages & Cold Drinks,102,491.7,0
2026-05-11,vmart,Personal Care,62,256.47,0
2026-05-11,vmart,Apparels & Innerwear,94,178.35,0
2026-05-11,local,Stationery & Books,101,410.74,0
2026-05-11,local,Ready-to-Eat & Instant Food,174,291.25,1
2026-05-11,local,Groceries & Staples,79,167.58,1
2026-05-11,local,Beverages & Cold Drinks,83,94.01,0
2026-05-11,local,Personal Care,81,472.35,0
2026-05-11,local,Apparels & Innerwear,85,416.55,0
2026-05-12,dmart,Stationery & Books,91,284.14,1
2026-05-12,dmart,Ready-to-Eat & Instant Food,88,199.69,0
2026-05-12,dmart,Groceries & Staples,86,457.92,0
2026-05-12,dmart,Beverages & Cold Drinks,204,213.1,0
2026-05-12,dmart,Personal Care,50,218.13,0
2026-05-12,dmart,Apparels & Innerwear,55,258.37,0
2026-05-12,vmart,Stationery & Books,55,424.94,0
2026-05-12,vmart,Ready-to-Eat & Instant Food,51,316.51,0
2026-05-12,vmart,Groceries & Staples,36,194.3,0
2026-05-12,vmart,Beverages & Cold Drinks,50,193.65,0
2026-05-12,vmart,Personal Care,48,225.09,0
2026-05-12,vmart,Apparels & Innerwear,94,264.02,0
2026-05-12,local,Stationery & Books,78,361.77,0
2026-05-12,local,Ready-to-Eat & Instant Food,129,281.22,0
2026-05-12,local,Groceries & Staples,35,230.97,0
2026-05-12,local,Beverages & Cold Drinks,116,421.66,0
2026-05-12,local,Personal Care,50,213.17,0
2026-05-12,local,Apparels & Innerwear,69,170.67,0
2026-05-13,dmart,Stationery & Books,53,88.98,0
2026-05-13,dmart,Ready-to-Eat & Instant Food,78,306.05,0
2026-05-13,dmart,Groceries & Staples,72,126.59,0
2026-05-13,dmart,Beverages & Cold Drinks,130,185.76,0
2026-05-13,dmart,Personal Care,64,497.88,0
2026-05-13,dmart,Apparels & Innerwear,51,162.06,0
2026-05-13,vmart,Stationery & Books,63,131.31,0
2026-05-13,vmart,Ready-to-Eat & Instant Food,113,191.14,0
2026-05-13,vmart,Groceries & Staples,68,304.04,0
2026-05-13,vmart,Beverages & Cold Drinks,76,406.33,0
2026-05-13,vmart,Personal Care,79,153.05,0
2026-05-13,vmart,Apparels & Innerwear,104,173.0,0
2026-05-13,local,Stationery & Books,121,417.64,0
2026-05-13,local,Ready-to-Eat & Instant Food,199,150.76,0
2026-05-13,local,Groceries & Staples,54,331.97,0
2026-05-13,local,Beverages & Cold Drinks,90,168.12,0
2026-05-13,local,Personal Care,65,493.46,0
2026-05-13,local,Apparels & Innerwear,49,134.63,0
2026-05-14,dmart,Stationery & Books,54,478.4,0
2026-05-14,dmart,Ready-to-Eat & Instant Food,84,335.15,0
2026-05-14,dmart,Groceries & Staples,83,185.48,0
2026-05-14,dmart,Beverages & Cold Drinks,192,247.14,1
2026-05-14,dmart,Personal Care,48,98.55,0
2026-05-14,dmart,Apparels & Innerwear,42,261.9,0
2026-05-14,vmart,Stationery & Books,71,214.98,0
2026-05-14,vmart,Ready-to-Eat & Instant Food,84,496.19,0
2026-05-14,vmart,Groceries & Staples,54,340.46,1
2026-05-14,vmart,Beverages & Cold Drinks,86,162.43,0
2026-05-14,vmart,Personal Care,47,473.76,0
2026-05-14,vmart,Apparels & Innerwear,104,130.0,0
2026-05-14,local,Stationery & Books,162,384.67,0
2026-05-14,local,Ready-to-Eat & Instant Food,153,278.41,0
2026-05-14,local,Groceries & Staples,44,356.87,0
2026-05-14,local,Beverages & Cold Drinks,143,214.87,1
2026-05-14,local,Personal Care,61,179.9,0
2026-05-14,local,Apparels & Innerwear,61,433.08,0
2026-05-15,dmart,Stationery & Books,117,177.59,0
2026-05-15,dmart,Ready-to-Eat & Instant Food,64,223.14,0
2026-05-15,dmart,Groceries & Staples,76,261.4,0
2026-05-15,dmart,Beverages & Cold Drinks,159,359.37,0
2026-05-15,dmart,Personal Care,49,366.07,0
2026-05-15,dmart,Apparels & Innerwear,68,272.02,0
2026-05-15,vmart,Stationery & Books,95,289.12,0
2026-05-15,vmart,Ready-to-Eat & Instant Food,47,419.41,0
2026-05-15,vmart,Groceries & Staples,38,254.36,0
2026-05-15,vmart,Beverages & Cold Drinks,83,117.54,0
2026-05-15,vmart,Personal Care,53,472.05,0
2026-05-15,vmart,Apparels & Innerwear,101,328.37,0
2026-05-15,local,Stationery & Books,155,351.83,0
2026-05-15,local,Ready-to-Eat & Instant Food,178,463.2,0
2026-05-15,local,Groceries & Staples,59,372.71,0
2026-05-15,local,Beverages & Cold Drinks,90,156.06,0
2026-05-15,local,Personal Care,74,225.52,0
2026-05-15,local,Apparels & Innerwear,58,369.62,0
2026-05-16,dmart,Stationery & Books,81,434.2,0
2026-05-16,dmart,Ready-to-Eat & Instant Food,179,310.56,0
2026-05-16,dmart,Groceries & Staples,127,222.46,0
2026-05-16,dmart,Beverages & Cold Drinks,182,295.55,0
2026-05-16,dmart,Personal Care,55,210.21,0
2026-05-16,dmart,Apparels & Innerwear,128,165.33,0
2026-05-16,vmart,Stationery & Books,88,382.0,0
2026-05-16,vmart,Ready-to-Eat & Instant Food,195,311.12,1
2026-05-16,vmart,Groceries & Staples,65,126.3,0
2026-05-16,vmart,Beverages & Cold Drinks,105,422.16,0
2026-05-16,vmart,Personal Care,69,144.15,0
2026-05-16,vmart,Apparels & Innerwear,125,120.12,0
2026-05-16,local,Stationery & Books,167,381.54,0
2026-05-16,local,Ready-to-Eat & Instant Food,202,300.7,1
2026-05-16,local,Groceries & Staples,51,496.17,0
2026-05-16,local,Beverages & Cold Drinks,126,119.94,0
2026-05-16,local,Personal Care,101,168.46,0
2026-05-16,local,Apparels & Innerwear,100,89.55,0
2026-05-17,dmart,Stationery & Books,86,79.98,0
2026-05-17,dmart,Ready-to-Eat & Instant Food,108,437.93,0
2026-05-17,dmart,Groceries & Staples,90,132.46,0
2026-05-17,dmart,Beverages & Cold Drinks,163,371.13,0
2026-05-17,dmart,Personal Care,90,85.98,0
2026-05-17,dmart,Apparels & Innerwear,120,352.0,0
2026-05-17,vmart,Stationery & Books,139,261.88,1
2026-05-17,vmart,Ready-to-Eat & Instant Food,136,60.78,0
2026-05-17,vmart,Groceries & Staples,83,204.23,1
2026-05-17,vmart,Beverages & Cold Drinks,199,118.04,0
2026-05-17,vmart,Personal Care,93,308.37,0
2026-05-17,vmart,Apparels & Innerwear,107,130.76,0
2026-05-17,local,Stationery & Books,122,123.92,0
2026-05-17,local,Ready-to-Eat & Instant Food,269,295.88,0
2026-05-17,local,Groceries & Staples,72,275.56,0
2026-05-17,local,Beverages & Cold Drinks,180,149.81,0
2026-05-17,local,Personal Care,87,103.37,0
